17/08/2005	412.45	1.443333333	3.7	0.760410959	3.51	0.233013699	3.26
18/08/2005	417	1.627777778	3.79	0.723287671	3.48	0.250684932	3.28
19/08/2005	416.95	1.628055556	3.79	0.693287671	3.46	0.236986301	3.27
22/08/2005	401.5	1.619444444	3.79	0.694520548	3.47	0.274657534	3.31
24/08/2005	404.08	1.602333333	3.78	0.539506849	3.36	0.277356164	3.31
25/08/2005	402.33	1.459277778	3.71	0.623753425	3.42	0.258452055	3.29
26/08/2005	397.5	1.652222222	3.8	0.650684932	3.44	0.27739726	3.31
29/08/2005	395	1.416666667	3.69	0.673972603	3.45	0.267191781	3.3
30/08/2005	390	1.305555556	3.63	0.794246575	3.53	0.264452055	3.3
31/08/2005	396	1.255555556	3.61	0.77260274	3.52	0.250684932	3.28
01/09/2005	400.7	1.090555556	3.53	0.710410959	3.48	0.260684932	3.29
02/09/2005	398.75	1.326388889	3.64	0.674657534	3.45	0.257808219	3.29
05/09/2005	392.5	1.152777778	3.56	0.719178082	3.48	0.247260274	3.28
06/09/2005	387.5	1.180555556	3.57	0.804109589	3.54	0.265068493	3.3
08/09/2005	387.5	1.319444444	3.64	0.826027397	3.55	0.281643836	3.32
09/09/2005	385.58	1.371777778	3.67	0.814849315	3.55	0.285506849	3.32
12/09/2005	393	1.308333333	3.64	0.792876712	3.53	0.269863014	3.3
13/09/2005	395.5	1.525	3.74	0.806849315	3.54	0.267808219	3.3
14/09/2005	395	1.333611111	3.65	0.808219178	3.54	0.242465753	3.27
15/09/2005	401.45	1.325277778	3.64	0.787808219	3.53	0.236369863	3.27
16/09/2005	405.5	1.247222222	3.61	0.683287671	3.46	0.214383562	3.24
19/09/2005	402.5	1.152777778	3.56	0.793150685	3.53	0.211643836	3.24
20/09/2005	407	1.281944444	3.62	0.842465753	3.56	0.195890411	3.22
22/09/2005	400.6	1.381388889	3.67	0.875068493	3.59	0.188219178	3.21
23/09/2005	385.05	1.444166667	3.7	0.868356164	3.58	0.178013699	3.2
